type,amount,newbalanceOrig,newbalanceDest,isFraud
1,636942.02,0.0,683278.11,1
1,144283.42,0.0,144283.42,1
1,1165187.89,0.0,1165187.89,1
1,764646.4,0.0,764646.4,1
1,155926.42,0.0,525407.65,1
1,652782.54,0.0,823519.97,1
1,1455382.05,0.0,1671836.21,1
1,19952.89,0.0,61208.64,1
1,4417191.86,0.0,4605394.57,1
1,245106.78,0.0,2867873.04,1
1,10000000.0,0.0,10817443.72,1
1,6484526.8,0.0,6685292.49,1
1,913684.05,0.0,1324127.08,1
1,8177.04,0.0,850320.1,1
1,2198220.97,0.0,5517277.58,1
1,2859010.61,0.0,2859010.61,1
1,864994.24,0.0,1028020.38,1
1,120843.94,0.0,1831397.93,1
1,504344.93,0.0,577439.07,1
1,586801.3,0.0,804204.13,1
1,2739869.62,0.0,2739869.62,1
1,653983.93,0.0,1313096.31,1
1,63440.63,0.0,90290.87,1
1,70239.81,0.0,325684.23,1
1,417620.07,0.0,417620.07,1
1,36996.83,0.0,766395.67,1
1,179700.14,0.0,181492.48,1
1,7009.93,0.0,7009.93,1
1,87167.88,0.0,508173.15,1
1,149975.43,0.0,448751.51,1
1,1499869.54,0.0,11046443.85,1
1,1165171.47,0.0,1537023.88,1
1,1064995.85,0.0,1064995.85,1
1,876753.11,0.0,876753.11,1
1,20111.45,0.0,1451530.08,1
1,71511.19,0.0,71511.19,1
1,9511.69,0.0,755124.7,1
1,11424.36,0.0,166920.26,1
1,29611.08,0.0,752695.37,1
1,468599.79,0.0,505878.3,1
1,1146381.44,0.0,1631160.65,1
1,1048.63,0.0,63943.98,1
1,37394.15,0.0,319062.02,1
1,338293.14,0.0,4632215.78,1
1,6646879.72,0.0,7937092.54,1
1,9639524.7,0.0,9639524.7,1
1,1720600.92,0.0,6806292.51,1
1,815297.9,0.0,1178773.39,1
1,2254718.25,0.0,2378420.62,1
1,829286.58,0.0,1007680.27,1
1,51183.25,0.0,51183.25,1
1,6669495.34,0.0,6921074.51,1
1,799517.33,0.0,867341.47,1
1,146743.13,0.0,286954.97,1
1,181104.66,0.0,386917.18,1
1,644781.76,0.0,644781.76,1
1,130668.56,0.0,2534409.27,1
1,305183.84,0.0,776038.0,1
1,190215.18,0.0,190215.18,1
1,832811.84,0.0,832811.84,1
1,1710180.37,0.0,2644880.89,1
1,20296.68,0.0,149566.56,1
1,548677.33,0.0,688259.65,1
1,732198.35,0.0,1405483.47,1
1,75659.33,0.0,925885.99,1
1,132438.82,0.0,132438.82,1
1,1059347.56,0.0,1293890.85,1
1,296186.51,0.0,964410.16,1
1,1451083.08,0.0,1451083.08,1
1,37831.15,0.0,956320.77,1
1,24382.08,0.0,31248.99,1
1,3488355.65,0.0,3666026.43,1
1,7576324.61,0.0,7576324.61,1
1,22990.73,0.0,3302831.37,1
1,526119.49,0.0,866629.92,1
1,67692.41,0.0,93288.0,1
1,156220.74,0.0,156220.74,1
1,26654.46,0.0,1601747.59,1
1,3351304.78,0.0,3651303.79,1
1,277485.25,0.0,277485.25,1
1,53107.96,0.0,9115770.58,1
1,2755588.11,0.0,5513697.98,1
1,1425802.24,0.0,5404586.4,1
1,471906.6,0.0,477837.3,1
1,143500.62,0.0,143500.62,1
1,4505012.56,0.0,4505012.56,1
1,1290619.25,0.0,1290619.25,1
1,214793.32,0.0,214793.32,1
1,609400.88,0.0,2229466.23,1
1,1610110.66,0.0,1627932.2,1
1,321307.31,0.0,1038164.5,1
1,1205760.86,0.0,9887774.3,1
1,882637.83,0.0,889130.97,1
1,367980.99,0.0,406203.6,1
1,1035401.2,0.0,5942078.6,1
1,50279.4,0.0,1158655.16,1
1,27696.89,0.0,379836.02,1
1,326052.83,0.0,326052.83,1
1,5363795.31,0.0,5397564.49,1
1,101081.12,0.0,1132840.83,1
1,934314.89,0.0,934314.89,1
1,7515624.63,0.0,7515624.63,1
1,107128.17,0.0,136278.86,1
1,177925.98,0.0,248783.65,1
1,1189986.88,0.0,1189986.88,1
1,4241.44,0.0,260604.47,1
1,1048388.34,0.0,1048388.34,1
1,1927403.83,0.0,1927403.83,1
1,422648.87,0.0,422648.87,1
1,3641525.7,0.0,4240628.09,1
1,1106295.77,0.0,1126313.65,1
1,449199.47,0.0,674157.4,1
1,1265033.25,0.0,1333325.43,1
1,1122827.94,0.0,1379884.46,1
1,580387.06,0.0,2204980.95,1
1,1381513.27,0.0,1910129.88,1
1,25616.71,0.0,3406533.8,1
1,2985840.4,0.0,3372826.25,1
1,1059682.92,0.0,1162559.12,1
1,162192.78,0.0,162192.78,1
1,1214511.61,0.0,1214511.61,1
1,144452.14,0.0,367495.6,1
1,567729.52,0.0,933527.51,1
1,605108.36,0.0,1498988.47,1
1,7078157.11,0.0,13476548.58,1
1,503620.99,0.0,503620.99,1
1,3642569.29,0.0,5550419.81,1
1,103909.1,0.0,103909.1,1
1,255286.59,0.0,255286.59,1
1,987470.17,0.0,987470.17,1
1,1248344.84,0.0,1248344.84,1
1,1301090.39,0.0,4350105.94,1
1,58737.53,0.0,946233.64,1
1,197943.1,0.0,197943.1,1
1,296940.32,0.0,1575175.57,1
1,797710.8,0.0,847699.37,1
1,174725.11,0.0,4590171.58,1
1,766151.45,0.0,766151.45,1
1,30171.95,0.0,3365017.36,1
1,2123610.45,0.0,3358029.9,1
1,1939519.45,0.0,1977556.07,1
1,1416055.74,0.0,5808706.35,1
1,10000000.0,0.0,10714460.87,1
1,3695429.98,0.0,3919347.75,1
1,462441.03,0.0,557057.21,1
1,1177100.83,0.0,1177100.83,1
1,918087.96,0.0,1240312.84,1
1,224570.45,0.0,7674508.7,1
1,141586.27,0.0,141586.27,1
1,95064.86,0.0,356300.35,1
1,142791.28,0.0,866844.41,1
1,1028515.56,0.0,1028515.56,1
1,207261.07,0.0,255482.77,1
1,10000000.0,0.0,10302854.73,1
1,9593838.63,0.0,9593838.63,1
1,558136.45,0.0,640686.06,1
1,488243.65,0.0,488243.65,1
1,705529.08,0.0,747480.29,1
1,116530.2,0.0,1725232.42,1
1,43308.07,0.0,332593.8,1
1,930970.44,0.0,930970.44,1
1,21832.43,0.0,58633.62,1
1,705647.68,0.0,705647.68,1
1,1254775.16,0.0,1360159.18,1
1,824841.09,0.0,1454486.34,1
1,1318024.48,0.0,1318568.8,1
1,772379.36,0.0,1274197.25,1
1,6183238.55,0.0,7472822.03,1
1,9301213.46,0.0,9578442.2,1
1,472808.24,0.0,472808.24,1
1,185391.82,0.0,185391.82,1
1,10000000.0,0.0,21656587.57,1
1,8020192.15,0.0,8022627.23,1
1,73328.47,0.0,194999.27,1
1,161024.8,0.0,731906.06,1
1,534470.98,0.0,535212.06,1
1,73051.02,0.0,79100.35,1
1,613020.85,0.0,1553905.61,1
1,66066.73,0.0,66066.73,1
1,1673066.07,0.0,5353450.13,1
1,4758180.79,0.0,4758180.79,1
1,669536.75,0.0,848206.72,1
1,993088.06,0.0,1237834.66,1
1,861189.54,0.0,861189.54,1
1,56290.17,0.0,10540326.75,1
1,251683.05,0.0,251683.05,1
1,854065.31,0.0,934127.52,1
1,262678.53,0.0,839807.57,1
1,219278.81,0.0,241406.66,1
1,3018810.85,0.0,3083937.83,1
1,138048.52,0.0,138048.52,1
1,1380940.73,0.0,1566879.76,1
1,2251225.38,0.0,2274947.89,1
1,4553004.39,0.0,4579264.63,1
1,745156.83,0.0,7070242.82,1
1,2979972.78,0.0,3247380.2,1
1,1048100.0,0.0,4359118.47,1
1,575082.97,0.0,575082.97,1
1,10000000.0,0.0,11920358.24,1
1,7041719.54,0.0,7041719.54,1
1,269476.09,0.0,301661.86,1
1,244153.94,0.0,706522.64,1
1,2291498.65,0.0,2291498.65,1
1,781183.07,0.0,1004149.6,1
1,227304.91,0.0,307595.16,1
1,10000000.0,0.0,10123242.63,1
1,7239986.95,0.0,7239986.95,1
1,385050.58,0.0,1867950.34,1
1,218350.42,0.0,361486.05,1
1,350233.08,0.0,389574.95,1
1,23413.67,0.0,23413.67,1
1,407320.01,0.0,407320.01,1
1,40836.05,0.0,1166307.48,1
1,2656973.04,0.0,3311001.49,1
1,1994525.04,0.0,2332265.91,1
1,120411.9,0.0,819952.88,1
1,418871.89,0.0,553158.26,1
1,844348.52,0.0,881507.31,1
1,3425386.69,0.0,3425386.69,1
1,550231.35,0.0,1469276.27,1
1,177137.79,0.0,673937.06,1
1,3178881.71,0.0,3178881.71,1
1,150929.12,0.0,287162.36,1
1,1367070.94,0.0,1597885.62,1
1,2491.85,0.0,295063.87,1
1,684266.09,0.0,760881.13,1
1,1319703.76,0.0,2948755.26,1
1,8991625.83,0.0,11186658.86,1
1,430207.22,0.0,578685.71,1
1,718350.64,0.0,718350.64,1
1,127120.88,0.0,2732848.31,1
1,159724.42,0.0,1308291.39,1
1,100762.66,0.0,100762.66,1
1,168033.36,0.0,1175249.26,1
1,1530378.45,0.0,1530378.45,1
1,217506.28,0.0,295987.08,1
1,10880.26,0.0,757618.95,1
1,137605.04,0.0,137605.04,1
1,713404.6,0.0,713404.6,1
1,10000000.0,0.0,10000000.0,1
1,5912204.0,0.0,6187792.94,1
1,3551771.18,0.0,3760141.06,1
1,48340.79,0.0,3580639.54,1
1,290211.26,0.0,459011.75,1
1,124465.49,0.0,124465.49,1
1,12804.74,0.0,129751.15,1
1,423660.73,0.0,423660.73,1
1,848134.57,0.0,1059340.9,1
1,346293.24,0.0,1096528.8,1
1,414794.23,0.0,8460347.96,1
1,10000000.0,0.0,16070888.2,1
1,10000000.0,0.0,10195275.73,1
1,2625132.51,0.0,2660624.74,1
1,4993938.87,0.0,5737437.12,1
1,699183.61,0.0,2054269.23,1
1,555328.55,0.0,555328.55,1
1,242896.12,0.0,2425005.68,1
1,1165187.89,0.0,1165187.89,1
1,22048.19,0.0,22048.19,1
1,95105.01,0.0,1874351.4,1
1,105491.11,0.0,105491.11,1
1,1558.46,0.0,1091956.51,1
1,21738.98,0.0,21738.98,1
1,1644253.61,0.0,1644253.61,1
1,108994.49,0.0,669327.72,1
1,1049424.26,0.0,1049424.26,1
1,3283695.97,0.0,3438255.84,1
1,2871898.5,0.0,2871898.5,1
1,1459180.14,0.0,2579778.81,1
1,5469910.99,0.0,5585903.43,1
1,53325.6,0.0,807230.54,1
1,658855.33,0.0,5596796.51,1
1,98086.09,0.0,98086.09,1
1,5087422.03,0.0,5104050.09,1
1,48734.24,0.0,596213.96,1
1,157277.0,0.0,526722.83,1
1,525155.79,0.0,3191116.89,1
1,28835.93,0.0,292469.56,1
1,27483.79,0.0,93704.43,1
1,1752606.15,0.0,1752606.15,1
1,1543975.74,0.0,1817440.03,1
1,59250.11,0.0,1201557.81,1
1,146908.38,0.0,5138412.68,1
1,545780.7,0.0,545780.7,1
1,73561.74,0.0,73561.74,1
1,101408.84,0.0,101408.84,1
1,7603589.38,0.0,7903434.51,1
1,160186.79,0.0,2588370.25,1
1,951451.17,0.0,2382118.03,1
1,2135320.18,0.0,2468650.85,1
1,121543.83,0.0,186389.17,1
1,120598.96,0.0,1404798.42,1
1,921894.19,0.0,1445180.02,1
1,497928.97,0.0,4610058.51,1
1,4623764.68,0.0,4623764.68,1
1,159094.64,0.0,159094.64,1
1,248799.49,0.0,571942.72,1
1,1200702.71,0.0,1570947.06,1
1,10000000.0,0.0,10198226.59,1
1,5999376.79,0.0,6196836.96,1
1,25819.42,0.0,25819.42,1
1,232315.43,0.0,21051350.81,1
1,356224.26,0.0,356224.26,1
1,203280.85,0.0,203280.85,1
1,210525.95,0.0,671853.64,1
1,199940.02,0.0,199940.02,1
1,319883.28,0.0,422765.29,1
1,377038.53,0.0,482547.01,1
1,606920.11,0.0,17213556.55,1
1,200008.33,0.0,3159896.16,1
1,1094419.89,0.0,7447110.13,1
1,79323.25,0.0,274307.16,1
1,6087.58,0.0,3590992.07,1
1,181224.98,0.0,204527.73,1
1,2173367.35,0.0,2649499.24,1
1,501101.41,0.0,1062160.03,1
1,11070.29,0.0,352962.21,1
1,311234.46,0.0,1290210.9,1
1,1016302.6,0.0,2165749.7,1
1,392767.71,0.0,482937.52,1
1,1773151.32,0.0,2548354.99,1
1,1399724.98,0.0,1840358.97,1
1,1679154.56,0.0,6030560.79,1
1,398711.68,0.0,1051643.49,1
1,19576.96,0.0,782185.77,1
1,387773.97,0.0,422380.83,1
1,148680.12,0.0,148680.12,1
1,1312406.14,0.0,1601492.96,1
1,3547485.43,0.0,3547485.43,1
1,834203.65,0.0,834203.65,1
1,4791.06,0.0,4819393.23,1
1,13074.53,0.0,988675.04,1
1,29637.03,0.0,29637.03,1
1,6392800.85,0.0,6730650.03,1
1,188097.08,0.0,353027.27,1
1,254719.63,0.0,254719.63,1
1,634046.89,0.0,1619337.54,1
1,878034.02,0.0,2409627.6,1
1,1303029.52,0.0,1825173.47,1
1,3439121.37,0.0,3506431.49,1
1,18042.11,0.0,153993.61,1
1,495977.84,0.0,236726494.66,1
1,400517.07,0.0,400517.07,1
1,209340.53,0.0,953724.59,1
1,136245.39,0.0,1216285.07,1
1,771024.82,0.0,892888.86,1
1,1390332.39,0.0,1390332.39,1
1,671516.68,0.0,729442.9,1
1,492896.75,0.0,10913791.86,1
1,606501.57,0.0,730261.24,1
1,72878.02,0.0,127971.18,1
1,588173.24,0.0,16740936.45,1
1,116974.87,0.0,852355.51,1
1,624686.04,0.0,787231.2,1
1,232565.37,0.0,232565.37,1
1,1567549.99,0.0,9502624.81,1
1,844213.81,0.0,844213.81,1
1,285382.07,0.0,285382.07,1
1,34238.2,0.0,334607.59,1
1,340119.98,0.0,4020625.18,1
1,2463190.9,0.0,3663336.38,1
1,1504.73,0.0,27789.07,1
1,81278.73,0.0,2168312.37,1
1,266546.68,0.0,266546.68,1
1,26481.25,0.0,1146423.73,1
1,254773.22,0.0,927078.09,1
1,127447.68,0.0,1401904.65,1
1,1392337.38,0.0,1518153.28,1
1,2136099.59,0.0,2602682.46,1
1,202968.27,0.0,821582.81,1
1,37436.78,0.0,37436.78,1
1,1253358.42,0.0,9651857.66,1
1,198888.16,0.0,557906.31,1
1,79594.91,0.0,2089029.85,1
1,3707342.38,0.0,4265960.58,1
1,342970.95,0.0,1003919.18,1
1,1989311.31,0.0,4464462.67,1
1,3297243.38,0.0,3320001.02,1
1,10000000.0,0.0,10000000.0,1
1,2629417.41,0.0,2629417.41,1
1,108755.28,0.0,136530.51,1
1,107320.81,0.0,396892.25,1
1,5512595.16,0.0,5714176.82,1
1,736521.51,0.0,814396.06,1
1,7469051.14,0.0,7563871.56,1
1,161804.68,0.0,184426.57,1
1,1068398.61,0.0,1068398.61,1
1,5166393.44,0.0,5166393.44,1
1,74436.56,0.0,275587.89,1
1,57204.07,0.0,2783232.03,1
1,2558618.27,0.0,16185033.57,1
1,179997.78,0.0,235749.36,1
1,25473.11,0.0,30220.14,1
1,412668.39,0.0,1857715.86,1
1,99656.93,0.0,99656.93,1
1,534158.52,0.0,539315.09,1
1,24773.86,0.0,11027955.59,1
1,1634229.02,0.0,1634229.02,1
1,105097.16,0.0,2070430.91,1
1,594471.04,0.0,2382927.21,1
1,82764.07,0.0,182365.96,1
1,1139983.15,0.0,1304046.31,1
1,400276.72,0.0,645033.17,1
1,126431.61,0.0,1215646.84,1
1,1571565.56,0.0,1571565.56,1
1,461442.52,0.0,472472.07,1
1,21662.5,0.0,21662.5,1
1,1057053.6,0.0,1057053.6,1
1,668473.23,0.0,1174372.6,1
1,29473.67,0.0,61686.25,1
1,342309.91,0.0,342309.91,1
1,21418.86,0.0,556089.13,1
1,1613281.82,0.0,3925550.08,1
1,85303.24,0.0,85303.24,1
1,879321.88,0.0,879321.88,1
1,150924.76,0.0,150924.76,1
1,3774777.76,0.0,4372233.27,1
1,759257.55,0.0,795554.56,1
1,407907.34,0.0,722773.75,1
1,483713.23,0.0,11532384.25,1
1,3227.06,0.0,113541.94,1
1,1669143.57,0.0,3695680.08,1
1,813992.49,0.0,25608617.69,1
1,45116.24,0.0,45116.24,1
1,492003.04,0.0,516295.76,1
1,692743.57,0.0,692743.57,1
1,221077.97,0.0,221077.97,1
1,22824.08,0.0,45068.43,1
1,1688761.08,0.0,1688761.08,1
1,254528.76,0.0,635513.82,1
1,151105.97,0.0,151105.97,1
1,244312.69,0.0,2795326.27,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,10239962.98,1
1,10000000.0,0.0,10000000.0,1
1,0.0,0.0,230289.66,1
1,353785.26,0.0,353785.26,1
1,9421856.87,0.0,9421856.87,1
1,1025082.07,0.0,2455152.27,1
1,2689.43,0.0,857063.03,1
1,346795.44,0.0,346795.44,1
1,1235544.92,0.0,3217153.91,1
1,2100951.58,0.0,2100951.58,1
1,24424.67,0.0,24424.67,1
1,788855.1,0.0,821517.51,1
1,544352.53,0.0,544352.53,1
1,227231.78,0.0,1833912.79,1
1,839077.79,0.0,839077.79,1
1,188844.13,0.0,335804.22,1
1,74709.4,0.0,308334.83,1
1,776303.43,0.0,1190706.32,1
1,111467.61,0.0,779852.21,1
1,3332748.16,0.0,8911464.74,1
1,131050.76,0.0,5423000.6,1
1,2719.66,0.0,1591594.58,1
1,643052.88,0.0,643052.88,1
1,3571807.73,0.0,4099502.59,1
1,2190762.32,0.0,2190762.32,1
1,316877.85,0.0,316877.85,1
1,244519.75,0.0,805509.34,1
1,4529.65,0.0,297972.73,1
1,1268931.21,0.0,12209269.9,1
1,209829.57,0.0,209829.57,1
1,889.76,0.0,30028.51,1
1,2517188.06,0.0,2666697.24,1
1,1431634.93,0.0,1431634.93,1
1,175290.91,0.0,175290.91,1
1,55539.89,0.0,553906.36,1
1,127564.33,0.0,399687.88,1
1,91655.26,0.0,225318.23,1
1,143275.81,0.0,6489756.9,1
1,357882.83,0.0,1259212.55,1
1,912117.82,0.0,3872572.14,1
1,730677.5,0.0,730677.5,1
1,1383818.98,0.0,1409965.77,1
1,31945.44,0.0,127360.53,1
1,2763025.35,0.0,2837047.33,1
1,285294.11,0.0,466882.27,1
1,615954.92,0.0,3887278.88,1
1,348983.86,0.0,422115.3,1
1,897131.97,0.0,1430298.68,1
1,2329379.8,0.0,2382930.96,1
1,2305939.38,0.0,2305939.38,1
1,6324299.91,0.0,6736227.21,1
1,8208916.0,0.0,8751933.19,1
1,8770.06,0.0,8770.06,1
1,203881.96,0.0,203881.96,1
1,190662.7,0.0,500566.3,1
1,102371.12,0.0,102371.12,1
1,1676936.79,0.0,1716976.33,1
1,96989.06,0.0,1209475.22,1
1,1565621.39,0.0,1786621.57,1
1,3200818.85,0.0,4738725.41,1
1,25529.76,0.0,35328.74,1
1,2905831.61,0.0,2905831.61,1
1,633610.66,0.0,633610.66,1
1,30245.46,0.0,208839.53,1
1,2472250.47,0.0,2476387.35,1
1,1246169.57,0.0,5443373.66,1
1,3370781.65,0.0,4585224.29,1
1,320977.49,0.0,320977.49,1
1,55828.87,0.0,55828.87,1
1,1650856.19,0.0,2946349.71,1
1,3968964.4,0.0,4388558.17,1
1,325668.67,0.0,325668.67,1
1,757401.17,0.0,1222669.13,1
1,112958.85,0.0,272109.05,1
1,364715.24,0.0,911860.0,1
1,1167816.02,0.0,1239649.71,1
1,254947.37,0.0,254947.37,1
1,2202575.1,0.0,3209017.33,1
1,1828.6,0.0,617710.37,1
1,92641.52,0.0,991704.37,1
1,175203.45,0.0,2910979.9,1
1,122816.67,0.0,930627.01,1
1,1893451.73,0.0,2382324.99,1
1,3596.83,0.0,699263.0,1
1,1839972.36,0.0,2012881.72,1
1,7365106.76,0.0,7665683.73,1
1,112988.36,0.0,183847.89,1
1,2747.85,0.0,1106181.2,1
1,30790.13,0.0,179243.16,1
1,66188.66,0.0,782034.69,1
1,2895954.99,0.0,3338598.88,1
1,32521.24,0.0,360506.42,1
1,577301.73,0.0,577301.73,1
1,51416.07,0.0,114142.52,1
1,2561698.04,0.0,2655169.72,1
1,22117.99,0.0,603346.15,1
1,103053.5,0.0,202619.07,1
1,15093.69,0.0,715953.97,1
1,176626.77,0.0,4115741.5,1
1,1021194.38,0.0,1021194.38,1
1,2925859.58,0.0,3073897.84,1
1,9274.56,0.0,9274.56,1
1,3712.11,0.0,189153.45,1
1,1131750.38,0.0,1444820.92,1
1,272637.22,0.0,1509468.17,1
1,972723.96,0.0,972723.96,1
1,1889351.63,0.0,14018845.86,1
1,1065787.82,0.0,1200665.06,1
1,406864.17,0.0,8588293.18,1
1,151715.39,0.0,1243086.09,1
1,2000718.2,0.0,12985169.59,1
1,82504.16,0.0,273364.78,1
1,1351104.53,0.0,1351104.53,1
1,210952.24,0.0,232186.8,1
1,1068952.42,0.0,1068952.42,1
1,262960.23,0.0,262960.23,1
1,340665.18,0.0,762697.96,1
1,161016.65,0.0,253822.89,1
1,1298609.73,0.0,1298609.73,1
1,457789.14,0.0,457789.14,1
1,182927.08,0.0,182927.08,1
1,438139.79,0.0,3714789.33,1
1,58863.89,0.0,96379.78,1
1,56125.55,0.0,213887.05,1
1,1489916.19,0.0,4729778.79,1
1,130479.52,0.0,335299.46,1
1,193545.61,0.0,377330.62,1
1,367263.47,0.0,2642435.54,1
1,25040.78,0.0,25040.78,1
1,511389.5,0.0,511389.5,1
1,884821.37,0.0,2513210.29,1
1,1322277.84,0.0,1322277.84,1
1,28284.88,0.0,505306.31,1
1,451399.66,0.0,666912.68,1
1,818639.22,0.0,1075503.66,1
1,681525.62,0.0,2931845.19,1
1,141730.2,0.0,580863.82,1
1,1396824.94,0.0,1422748.37,1
1,113687.0,0.0,851124.72,1
1,763170.76,0.0,1215910.23,1
1,727792.98,0.0,1184264.72,1
1,978103.4,0.0,978103.4,1
1,60633.76,0.0,225295.9,1
1,4961014.03,0.0,4982861.98,1
1,190815.79,0.0,1877717.1,1
1,68755.57,0.0,1624307.85,1
1,152372.18,0.0,437695.01,1
1,736677.36,0.0,926877.28,1
1,118106.94,0.0,2026557.52,1
1,6274752.67,0.0,6274752.67,1
1,195562.98,0.0,1933611.96,1
1,3085336.66,0.0,3085336.66,1
1,150157.6,0.0,7682750.73,1
1,1632500.22,0.0,5937333.05,1
1,32372.82,0.0,32372.82,1
1,1540624.7,0.0,1618637.05,1
1,254564.81,0.0,2253196.63,1
1,835770.84,0.0,2326750.01,1
1,105861.07,0.0,145091.57,1
1,282500.69,0.0,310307.51,1
1,2925111.67,0.0,2925111.67,1
1,628697.26,0.0,628697.26,1
1,121142.75,0.0,207744.25,1
1,155002.83,0.0,155002.83,1
1,414153.16,0.0,793584.91,1
1,801763.51,0.0,801763.51,1
1,2562459.56,0.0,2562459.56,1
1,781988.85,0.0,781988.85,1
1,305710.24,0.0,1423637.15,1
1,181543.89,0.0,181543.89,1
1,6106149.52,0.0,8109636.57,1
1,1158373.23,0.0,5476978.13,1
1,1270565.77,0.0,1486570.81,1
1,1070031.6,0.0,10020727.77,1
1,47662.13,0.0,195616.93,1
1,333390.18,0.0,5926038.32,1
1,459378.91,0.0,1737258.05,1
1,1764389.11,0.0,8880446.51,1
1,1583.28,0.0,828250.14,1
1,135100.36,0.0,135100.36,1
1,759701.03,0.0,1835796.71,1
1,2149658.47,0.0,2149658.47,1
1,615398.61,0.0,691703.89,1
1,1016081.0,0.0,1016081.0,1
1,777448.03,0.0,854375.05,1
1,645135.6,0.0,807495.15,1
1,597806.2,0.0,597806.2,1
1,8286342.51,0.0,17825098.64,1
1,470325.08,0.0,470325.08,1
1,1298920.78,0.0,4650791.99,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,15859505.54,1
1,10000000.0,0.0,10211048.11,1
1,0.0,0.0,1328472.86,1
1,2581549.92,0.0,2581549.92,1
1,245991.5,0.0,300622.16,1
1,1249721.72,0.0,1311895.93,1
1,985127.95,0.0,985127.95,1
1,288263.38,0.0,355345.05,1
1,1064425.7,0.0,4252238.26,1
1,187128.57,0.0,1034094.01,1
1,13421.28,0.0,231504.35,1
1,16619.95,0.0,16619.95,1
1,2709729.22,0.0,3121152.15,1
1,98533.36,0.0,98533.36,1
1,164296.85,0.0,1536163.54,1
1,498183.25,0.0,606176.29,1
1,802483.88,0.0,802483.88,1
1,2117503.53,0.0,2697269.71,1
1,179725.06,0.0,311434.88,1
1,4863106.47,0.0,4863106.47,1
1,906270.63,0.0,1127980.43,1
1,111764.7,0.0,4552245.74,1
1,221107.56,0.0,273516.03,1
1,609239.75,0.0,845667.24,1
1,1777758.65,0.0,1777758.65,1
1,458361.83,0.0,458361.83,1
1,369306.87,0.0,1155645.58,1
1,1170213.18,0.0,1406818.41,1
1,1798215.73,0.0,2203055.75,1
1,157272.13,0.0,1114937.17,1
1,272776.59,0.0,852757.18,1
1,125146.75,0.0,1945564.44,1
1,335071.5,0.0,335071.5,1
1,1592602.27,0.0,2154523.2,1
1,389250.9,0.0,642212.93,1
1,217357.58,0.0,9062169.46,1
1,28936.11,0.0,1594089.04,1
1,236914.77,0.0,412631.61,1
1,553124.56,0.0,2492739.18,1
1,2209035.37,0.0,2333152.48,1
1,816452.19,0.0,2034543.19,1
1,335094.53,0.0,2842661.18,1
1,76732.89,0.0,414215.54,1
1,434401.5,0.0,976690.59,1
1,196385.55,0.0,196385.55,1
1,381247.3,0.0,773744.09,1
1,204721.27,0.0,204721.27,1
1,1015051.7,0.0,1282454.0,1
1,517183.38,0.0,517183.38,1
1,88099.88,0.0,1037542.06,1
1,453699.35,0.0,1775458.17,1
1,5566368.02,0.0,5671948.92,1
1,697652.19,0.0,697652.19,1
1,1074.81,0.0,1074.81,1
1,306675.37,0.0,3872759.07,1
1,3455440.17,0.0,3788889.29,1
1,612229.86,0.0,2888005.89,1
1,49434.25,0.0,49434.25,1
1,2095699.93,0.0,2095699.93,1
1,1158070.88,0.0,1158070.88,1
1,983417.49,0.0,983417.49,1
1,7363709.23,0.0,7363709.23,1
1,540154.62,0.0,1073987.54,1
1,1649039.58,0.0,3619192.51,1
1,414973.48,0.0,746279.34,1
1,93253.25,0.0,279871.01,1
1,1054244.29,0.0,1998398.26,1
1,74854.93,0.0,8697459.86,1
1,98099.07,0.0,98099.07,1
1,1976666.45,0.0,1976666.45,1
1,274125.77,0.0,274125.77,1
1,232185.56,0.0,6286168.78,1
1,366014.33,0.0,3909801.59,1
1,1263340.66,0.0,6043968.95,1
1,1778520.7,0.0,1778520.7,1
1,39247.74,0.0,4012090.67,1
1,2319926.01,0.0,3163632.69,1
1,4099382.36,0.0,4099382.36,1
1,158879.1,0.0,910281.82,1
1,714218.48,0.0,821159.31,1
1,277582.53,0.0,277582.53,1
1,4672401.04,0.0,4685444.13,1
1,203848.61,0.0,392659.0,1
1,247877.03,0.0,531697.62,1
1,1555182.41,0.0,1631588.17,1
1,222213.27,0.0,315613.39,1
1,251118.04,0.0,251118.04,1
1,147230.63,0.0,147230.63,1
1,504532.72,0.0,504532.72,1
1,269692.53,0.0,2518434.3,1
1,2011285.35,0.0,2030484.57,1
1,3973479.44,0.0,6010120.78,1
1,2582642.18,0.0,2582642.18,1
1,455788.55,0.0,455788.55,1
1,57588.67,0.0,1536026.72,1
1,1026684.46,0.0,1086610.59,1
1,6575903.12,0.0,6908155.33,1
1,228803.98,0.0,228803.98,1
1,265680.73,0.0,337532.35,1
1,243348.28,0.0,243348.28,1
1,56888.23,0.0,56888.23,1
1,135428.39,0.0,673843.78,1
1,388171.95,0.0,388171.95,1
1,27985.73,0.0,5107494.15,1
1,353094.9,0.0,362194.24,1
1,4716307.48,0.0,4716307.48,1
1,136331.05,0.0,136331.05,1
1,10000000.0,0.0,10000000.0,1
1,780687.45,0.0,1345282.89,1
1,277048.48,0.0,277048.48,1
1,112363.33,0.0,407705.09,1
1,228706.19,0.0,346936.65,1
1,564263.94,0.0,1652017.52,1
1,76133.19,0.0,76133.19,1
1,493538.8,0.0,835129.32,1
1,633459.44,0.0,633459.44,1
1,528149.74,0.0,528149.74,1
